2025-06-05 23:54:33 | INFO | porcupine.py:9 - porcupine service is loaded
2025-06-06 17:48:33 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:48:33 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203313.648851}
2025-06-06 17:48:33 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:48:38 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.0°C, 湿度=31.0%
2025-06-06 17:48:38 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.0, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203318.9170322}
2025-06-06 17:48:38 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:48:38 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203318.9229574}
2025-06-06 17:48:38 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:48:44 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.4°C, 湿度=31.0%
2025-06-06 17:48:44 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.4, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203324.1938007}
2025-06-06 17:48:44 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:48:44 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203324.2009099}
2025-06-06 17:48:44 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:48:49 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.6°C, 湿度=31.0%
2025-06-06 17:48:49 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.6, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203329.4702425}
2025-06-06 17:48:49 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:48:49 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203329.4813054}
2025-06-06 17:48:49 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:48:54 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.2°C, 湿度=31.0%
2025-06-06 17:48:54 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.2, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203334.7518005}
2025-06-06 17:48:54 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:48:54 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203334.7580822}
2025-06-06 17:48:54 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:00 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.4°C, 湿度=31.0%
2025-06-06 17:49:00 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.4, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203340.0327501}
2025-06-06 17:49:00 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:00 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203340.0391326}
2025-06-06 17:49:00 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:05 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.0°C, 湿度=31.0%
2025-06-06 17:49:05 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.0, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203345.313812}
2025-06-06 17:49:05 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:05 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203345.3200622}
2025-06-06 17:49:05 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:10 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.0°C, 湿度=31.0%
2025-06-06 17:49:10 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.0, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203350.5876365}
2025-06-06 17:49:10 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:10 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203350.5941691}
2025-06-06 17:49:10 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:15 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.0°C, 湿度=31.0%
2025-06-06 17:49:15 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.0, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203355.8668976}
2025-06-06 17:49:15 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:15 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203355.8739035}
2025-06-06 17:49:15 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:21 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.7°C, 湿度=31.0%
2025-06-06 17:49:21 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.7, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203361.1444473}
2025-06-06 17:49:21 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:21 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203361.1505513}
2025-06-06 17:49:21 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:26 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.7°C, 湿度=31.0%
2025-06-06 17:49:26 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.7, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203366.4184136}
2025-06-06 17:49:26 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:26 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203366.427618}
2025-06-06 17:49:26 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:30 | INFO | porcupine.py:17 - Detected hotword
2025-06-06 17:49:30 | INFO | chat.py:53 - HotWord triggered
2025-06-06 17:49:31 | INFO | chat.py:100 - start new conversation
2025-06-06 17:49:31 | DEBUG | dht11_sensor.py:91 - 读取失败，重试中: A full buffer was not returned. Try again.
2025-06-06 17:49:32 | INFO | chat.py:152 - prepare to start record
2025-06-06 17:49:32 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.7°C, 湿度=31.0%
2025-06-06 17:49:32 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.7, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203372.2003539}
2025-06-06 17:49:32 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:32 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203372.2092102}
2025-06-06 17:49:32 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:32 | INFO | speechpoint.py:30 - 正在获取声音中...
2025-06-06 17:49:35 | INFO | speechpoint.py:38 - 声音获取完成.
2025-06-06 17:49:35 | DEBUG | azure_reco.py:48 - 发送语音识别请求(尝试 1/2)
2025-06-06 17:49:37 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.3°C, 湿度=31.0%
2025-06-06 17:49:37 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.3, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203377.4806077}
2025-06-06 17:49:37 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:37 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203377.486783}
2025-06-06 17:49:37 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:37 | DEBUG | azure_reco.py:77 - 识别响应: {'RecognitionStatus': 'Success', 'Offset': 4700000, 'Duration': 35300000, 'DisplayText': '现在温度多少度？'}
2025-06-06 17:49:37 | INFO | chat.py:170 - Recongnize result:现在温度多少度？
2025-06-06 17:49:40 | INFO | chat.py:230 - 哎呀这个我可真不知道，我又没有温度计功能啦。不过你要是觉得热的话，我可以给你讲个冷笑话降降温？
2025-06-06 17:49:42 | DEBUG | dht11_sensor.py:91 - 读取失败，重试中: Checksum did not validate. Try again.
2025-06-06 17:49:43 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.3°C, 湿度=31.0%
2025-06-06 17:49:43 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.3, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203383.2615612}
2025-06-06 17:49:43 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:43 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203383.2680979}
2025-06-06 17:49:43 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:48 | DEBUG | dht11_sensor.py:91 - 读取失败，重试中: Checksum did not validate. Try again.
2025-06-06 17:49:49 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=31.3°C, 湿度=31.0%
2025-06-06 17:49:49 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 31.3, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203389.0397074}
2025-06-06 17:49:49 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:49 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203389.0462303}
2025-06-06 17:49:49 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:50 | INFO | chat.py:253 - A conversation end
2025-06-06 17:49:51 | INFO | chat.py:100 - start new conversation
2025-06-06 17:49:51 | INFO | chat.py:152 - prepare to start record
2025-06-06 17:49:51 | INFO | speechpoint.py:30 - 正在获取声音中...
2025-06-06 17:49:54 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.0°C, 湿度=31.0%
2025-06-06 17:49:54 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.0, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203394.3156085}
2025-06-06 17:49:54 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:54 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203394.3218634}
2025-06-06 17:49:54 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:56 | INFO | speechpoint.py:38 - 声音获取完成.
2025-06-06 17:49:57 | DEBUG | azure_reco.py:48 - 发送语音识别请求(尝试 1/2)
2025-06-06 17:49:59 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.3°C, 湿度=31.0%
2025-06-06 17:49:59 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.3, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203399.591611}
2025-06-06 17:49:59 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:49:59 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203399.5979376}
2025-06-06 17:49:59 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:49:59 | DEBUG | azure_reco.py:77 - 识别响应: {'RecognitionStatus': 'Success', 'Offset': 6300000, 'Duration': 47200000, 'DisplayText': '你怎么又要讲笑话？'}
2025-06-06 17:49:59 | INFO | chat.py:170 - Recongnize result:你怎么又要讲笑话？
2025-06-06 17:50:03 | INFO | chat.py:230 - 哈哈被你发现啦！我这不是想逗你开心嘛。其实我还会唱歌呢，虽然可能跑调到外太空去～要不要听？
2025-06-06 17:50:04 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.8°C, 湿度=31.0%
2025-06-06 17:50:04 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.8, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203404.8659527}
2025-06-06 17:50:04 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:04 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203404.8727052}
2025-06-06 17:50:04 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:10 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.9°C, 湿度=31.0%
2025-06-06 17:50:10 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.9, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203410.1454456}
2025-06-06 17:50:10 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:10 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203410.1543584}
2025-06-06 17:50:10 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:11 | INFO | chat.py:253 - A conversation end
2025-06-06 17:50:12 | INFO | chat.py:100 - start new conversation
2025-06-06 17:50:13 | INFO | chat.py:152 - prepare to start record
2025-06-06 17:50:13 | INFO | speechpoint.py:30 - 正在获取声音中...
2025-06-06 17:50:15 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.6°C, 湿度=31.0%
2025-06-06 17:50:15 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.6, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203415.4291322}
2025-06-06 17:50:15 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:15 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203415.4352012}
2025-06-06 17:50:15 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:16 | INFO | speechpoint.py:38 - 声音获取完成.
2025-06-06 17:50:16 | DEBUG | azure_reco.py:48 - 发送语音识别请求(尝试 1/2)
2025-06-06 17:50:18 | DEBUG | azure_reco.py:77 - 识别响应: {'RecognitionStatus': 'Success', 'Offset': 4300000, 'Duration': 25700000, 'DisplayText': '可以呀。'}
2025-06-06 17:50:18 | INFO | chat.py:170 - Recongnize result:可以呀。
2025-06-06 17:50:20 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.8°C, 湿度=31.0%
2025-06-06 17:50:20 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.8, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203420.7103846}
2025-06-06 17:50:20 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:20 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203420.7167752}
2025-06-06 17:50:20 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:21 | INFO | chat.py:230 - 咳咳...预备～"一闪一闪亮晶晶..." 啊等等跑调了！算了算了还是别折磨你的耳朵了，咱们聊点别的吧～
2025-06-06 17:50:25 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.1°C, 湿度=31.0%
2025-06-06 17:50:25 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.1, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203425.985433}
2025-06-06 17:50:25 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:25 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203425.9919016}
2025-06-06 17:50:25 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:31 | INFO | chat.py:253 - A conversation end
2025-06-06 17:50:31 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.5°C, 湿度=31.0%
2025-06-06 17:50:31 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.5, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203431.2599723}
2025-06-06 17:50:31 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:31 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203431.2690268}
2025-06-06 17:50:31 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:32 | INFO | chat.py:100 - start new conversation
2025-06-06 17:50:32 | INFO | chat.py:152 - prepare to start record
2025-06-06 17:50:32 | INFO | speechpoint.py:30 - 正在获取声音中...
2025-06-06 17:50:36 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.4°C, 湿度=31.0%
2025-06-06 17:50:36 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.4, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203436.5375674}
2025-06-06 17:50:36 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:36 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203436.5436702}
2025-06-06 17:50:36 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:41 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.8°C, 湿度=31.0%
2025-06-06 17:50:41 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.8, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203441.8127253}
2025-06-06 17:50:41 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:41 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203441.8191454}
2025-06-06 17:50:41 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:43 | INFO | speechpoint.py:38 - 声音获取完成.
2025-06-06 17:50:43 | DEBUG | azure_reco.py:48 - 发送语音识别请求(尝试 1/2)
2025-06-06 17:50:45 | DEBUG | azure_reco.py:77 - 识别响应: {'RecognitionStatus': 'Success', 'Offset': 0, 'Duration': 129900000, 'DisplayText': ''}
2025-06-06 17:50:45 | INFO | chat.py:170 - Recongnize result:
2025-06-06 17:50:47 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.3°C, 湿度=31.0%
2025-06-06 17:50:47 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.3, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203447.091188}
2025-06-06 17:50:47 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:47 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203447.0974615}
2025-06-06 17:50:47 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:52 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.1°C, 湿度=31.0%
2025-06-06 17:50:52 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.1, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203452.3653147}
2025-06-06 17:50:52 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:52 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203452.371844}
2025-06-06 17:50:52 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:50:57 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.9°C, 湿度=31.0%
2025-06-06 17:50:57 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.9, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203457.6410012}
2025-06-06 17:50:57 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:50:57 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203457.64725}
2025-06-06 17:50:57 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:51:02 | DEBUG | dht11_sensor.py:91 - 读取失败，重试中: A full buffer was not returned. Try again.
2025-06-06 17:51:03 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.9°C, 湿度=31.0%
2025-06-06 17:51:03 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.9, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203463.418472}
2025-06-06 17:51:03 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:51:03 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203463.4264386}
2025-06-06 17:51:03 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:51:03 | INFO | porcupine.py:17 - Detected hotword
2025-06-06 17:51:03 | INFO | chat.py:53 - HotWord triggered
2025-06-06 17:51:04 | INFO | chat.py:100 - start new conversation
2025-06-06 17:51:05 | INFO | chat.py:152 - prepare to start record
2025-06-06 17:51:05 | INFO | speechpoint.py:30 - 正在获取声音中...
2025-06-06 17:51:08 | DEBUG | dht11_sensor.py:91 - 读取失败，重试中: Checksum did not validate. Try again.
2025-06-06 17:51:09 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.9°C, 湿度=31.0%
2025-06-06 17:51:09 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.9, 'humidity': 31, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203469.201426}
2025-06-06 17:51:09 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:51:09 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203469.2077088}
2025-06-06 17:51:09 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:51:10 | INFO | speechpoint.py:38 - 声音获取完成.
2025-06-06 17:51:10 | DEBUG | azure_reco.py:48 - 发送语音识别请求(尝试 1/2)
2025-06-06 17:51:12 | DEBUG | azure_reco.py:77 - 识别响应: {'RecognitionStatus': 'Success', 'Offset': 0, 'Duration': 32000000, 'DisplayText': ''}
2025-06-06 17:51:12 | INFO | chat.py:170 - Recongnize result:
2025-06-06 17:51:14 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.6°C, 湿度=32.0%
2025-06-06 17:51:14 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.6, 'humidity': 32, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203474.47924}
2025-06-06 17:51:14 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:51:14 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203474.4856234}
2025-06-06 17:51:14 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:51:17 | INFO | porcupine.py:17 - Detected hotword
2025-06-06 17:51:17 | INFO | chat.py:53 - HotWord triggered
2025-06-06 17:51:18 | INFO | chat.py:100 - start new conversation
2025-06-06 17:51:18 | INFO | chat.py:152 - prepare to start record
2025-06-06 17:51:18 | INFO | speechpoint.py:30 - 正在获取声音中...
2025-06-06 17:51:19 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.0°C, 湿度=32.0%
2025-06-06 17:51:19 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.0, 'humidity': 32, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203479.753803}
2025-06-06 17:51:19 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
2025-06-06 17:51:19 | DEBUG | mqtt_sensor_client.py:233 - 已发布设备状态: {'device': 'buzzer', 'state': True, 'timestamp': 1749203479.760024}
2025-06-06 17:51:19 | WARNING | mqtt_sensor_client.py:210 - 检测到危险情况，蜂鸣器已触发
2025-06-06 17:51:21 | INFO | speechpoint.py:38 - 声音获取完成.
2025-06-06 17:51:21 | DEBUG | azure_reco.py:48 - 发送语音识别请求(尝试 1/2)
2025-06-06 17:51:23 | DEBUG | azure_reco.py:77 - 识别响应: {'RecognitionStatus': 'Success', 'Offset': 3500000, 'Duration': 29900000, 'DisplayText': '我待会儿要去new。'}
2025-06-06 17:51:23 | INFO | chat.py:170 - Recongnize result:我待会儿要去new。
2025-06-06 17:51:25 | DEBUG | dht11_sensor.py:87 - 读取成功: 温度=30.9°C, 湿度=32.0%
2025-06-06 17:51:25 | DEBUG | mqtt_sensor_client.py:205 - 已发布传感器数据: {'temperature': 30.9, 'humidity': 32, 'flame_detected': True, 'smoke_detected': False, 'timestamp': 1749203485.0318258}
2025-06-06 17:51:25 | INFO | mqtt_sensor_client.py:149 - 蜂鸣器状态: 开启
